"","clust","dim 1","dim 2","dim 3","per agent - food consumers","per agent - food retailers","per agent - food distributors transporters","per agent - food producers","per agent - generic agents","per agent - food traders","per agent - non-food agents other","per agent - no agents","per agent - political entities","per agent - food storers and processors","modelling - primary or secondary","per model - biophysical domain","modelling - data quan spatial","per model - economic domain","per model - logistic domain","per model - social domain","per model - ABM","per model - cellular automata","per model - CGE model","per model - mathematical other","per model - microsimulation model","per model - optimisation","per model - PE model","per model - statistical/econometric","per model - system dynamics model","modelling - aggregated quantitative","modelling - disaggregated qualitative","modelling - disaggregated quantitative","food - consumption","food - distribution & transport","food - production*","food - retail","food - storage and processing","food - trade & wholesale","food - cereals & cereal products","food - compisite foods*","food - composite crops*","food - fodder crops and derived products","food - fruits and derived products","food - livestock and animal sourced foods**","food - non-food crops and derived products**","food - oil crops and vegetable oils and fats**","food - pulses, nuts, and derived products**","food - roots and tubers, and derived products","food - seeds for planting*","food - stimulant crops, sugar crops, derived products, and additives**","food - vegetables and derived products","spatial & temporal - spatial extent [m2]","spatial & temporal - temporal resolution [d]","spatial & temporal - temporal extent [d]","spatial & temporal - spatial resolution [m2]","spatial & temporal - ref quan scale","spatial & temporal - geographic representation","spatial & temporal - hypothetical representation","spatial - East Asia & Pacific","spatial - Europe & Central Asia","spatial - Latin America & Caribbean","spatial - Middle East & North Africa","spatial - NA","spatial - North America","spatial - South Asia","spatial - Sub-Saharan Africa","per measure - communal","per measure - process-based simulation","per measure - spatially targeted?","per measure - private","per measure - public","per measure - effect-based simulation","gov - obj access","gov - obj availability","gov - obj environmental/climate","gov - obj health & wellbeing","gov - obj infrastructure, logistics & technology","gov - obj macro-economic","gov - obj other","gov - obj stability","gov - obj utilisation","gov - At-large processing","gov - At-large storage and custody","gov - At-large treatment","gov - Bearer-directed payments","gov - Bespoke messages","gov - Bounties","gov - Conditional tokens","gov - Conduits","gov - Contracts","gov - Enablements","gov - Group-targeted constraints","gov - Group-targeted messages","gov - Group-targeted transportation and distribution","gov - Group treatnent","gov - Open compacts","gov - Open permits","gov - Packaged self-serve messages","gov - Processing","gov - Propaganda","gov - Standard constraints","gov - Storage and custody","gov - Transfers","gov - Transport and distribution","per effect - intended?","per effect - global impact","per effect - impact within jurisdiction","per effect - impact outside jurisdiction","aff food consumers","aff food distributors transporters","aff food producers","aff food retailers","aff food storers and processors","aff food traders","aff generic agents","aff other non-food agents","aff political entities","FS - access","FS - availability","FS - stability","FS - utilisation","Document"
"2016","4",2.77708132284012,-2.15572073986113,1.13381996061675,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2017","4",2.945804020308,-2.19408944626168,0.933787619934353,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2018","4",2.51054813764982,-2.31003616452694,1.01702982307294,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"2019","4",2.95034087244636,-2.37686123148545,0.889437320694713,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2020","4",2.31781647635806,-2.07086653850838,1.06054688637361,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2021","4",2.30408907093536,-1.95151638200145,1.11884764619846,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2022","4",3.16550970103107,-2.28379830751195,0.907832299577213,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2023","4",3.14259174232405,-2.22786977972187,0.980083519987263,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2024","4",2.9830595981405,-2.12607944460447,1.16616540008446,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2025","4",3.15178229560838,-2.16444815100503,0.966133059402059,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2026","4",2.7165264129502,-2.28039486927029,1.04937526254064,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"2027","4",3.15631914774674,-2.34721993622879,0.921782760162417,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2028","4",2.52379475165844,-2.04122524325173,1.09289232584132,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2029","4",2.51006734623574,-1.9218750867448,1.15119308566616,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2030","4",3.00035120370178,-2.38772579130595,0.87881111895555,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2031","4",2.97743324499475,-2.33179726351587,0.9510623393656,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2032","4",2.8179011008112,-2.23000692839847,1.13714421946279,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2033","4",2.98662379827908,-2.26837563479902,0.937111878780395,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2034","4",2.5513679156209,-2.38432235306429,1.02035408191898,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","Tanaka 2011"
"2035","4",2.99116065041745,-2.45114742002279,0.892761579540755,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2036","4",2.35863625432914,-2.14515272704572,1.06387114521965,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2037","4",2.34490884890644,-2.0258025705388,1.1221719050445,"no","no","no","no","yes","no","no","no","yes","no","primary","yes",NA,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,6,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Tanaka 2011"
"2038","4",3.12468992305999,-2.20951211897461,0.904508040731174,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
"2039","4",3.10177196435296,-2.15358359118453,0.976759261141224,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Tanaka 2011"
"2040","4",2.94223982016941,-2.05179325606714,1.16284114123842,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Tanaka 2011"
"2041","4",3.11096251763729,-2.09016196246769,0.962808800556019,"no","no","no","no","yes","no","no","no","yes","no","secondary","yes",0,"no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no",5.101e+14,NA,NA,NA,5,"no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Tanaka 2011"
